isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price
312340702,"Arnaldur Indriðason, Bernard Scudder",2000,"Jar City (Inspector Erlendur, #3)",eng,3.8,11803,16035,1442,,British,Adult,thriller,,5.038157894736842
743437810,Jeffery Deaver,2003,"The Vanished Man (Lincoln Rhyme, #5)",eng,4.08,13353,15480,616,,American,Adult,thriller,,5.038157894736842
310211883,"Jim Cymbala, Dean Merrill",1997,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",,4.24,11677,12242,282,,American,Adult,non-fiction,,4.607142857142857
316211222,"James Patterson, Howard Roughan",2013,"Second Honeymoon (Honeymoon, #2)",eng,3.89,11418,14899,1207,,American,Adult,romance,,4.530333333333333
786891122,George Carlin,1997,Brain Droppings,eng,4.11,13255,13900,394,,American,Adult,non-fiction,,4.607142857142857
345371984,"Douglas Adams, Mark Carwardine",1990,Last Chance to See,,4.33,13860,15440,845,17.0,British,Adult,science-fiction,,5.1240000000000006
439903440,Gordon Korman,2008,"Swindle (Swindle, #1)",eng,3.94,13562,14061,1154,,Canadian,Children,thriller,,4.8025
1596436239,Lucy Knisley,2013,Relish: My Life in the Kitchen,eng,3.89,13518,13626,1678,,American,Young Adult,non-fiction,,1.9625
803739095,Huntley Fitzpatrick,2014,What I Thought Was True,eng,3.71,16390,17545,1753,,American,Young Adult,romance,,4.6415094339622645
62081861,Sara Shepard,2011,"Ruthless (Pretty Little Liars, #10)",eng,3.93,16885,17869,906,,American,Young Adult,romance,,4.6415094339622645
399162178,Beatriz Williams,2014,The Secret Life of Violet Grant,eng,3.97,12825,14706,1669,,American,Adult,romance,,4.530333333333333
425213617,Shayla Black,2007,"Wicked Ties (Wicked Lovers, #1)",eng,3.97,22097,24470,1360,,American,Adult,romance,,4.530333333333333
043984665X,Jenny Nimmo,2007,"Charlie Bone and the Beast (The Children of the Red King, #6)",eng,3.93,16397,16803,264,,British,Children,fantasy,,4.927173913043478
,Vi Keeland,2016,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,22369,2309,,American,Adult,romance,,4.530333333333333
765336413,Brian Staveley,2015,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",eng,4.16,11629,14101,849,,American,Young Adult,fantasy,,4.094285714285714
300115466,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946,Existentialism Is a Humanism,eng,3.96,12493,15055,569,,French,Adult,non-fiction,,4.607142857142857
679456201,Gloria Steinem,2015,My Life on the Road,eng,4.08,15997,17852,2554,,American,Adult,non-fiction,,4.607142857142857
159184312X,Scott Belsky,2010,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,,3.94,13229,13681,320,,American,Adult,non-fiction,,4.607142857142857
61767603,Lauren Conrad,2010,"Sweet Little Lies (L.A. Candy, #2)",eng,3.53,14901,15946,756,,American,Young Adult,romance,,4.6415094339622645
439643635,"Hans Christian Andersen, Rachel Isadora",1845,The Little Match Girl,eng,4.08,16478,17499,551,,American,Children,fantasy,,4.927173913043478
156031566,Rory Stewart,2004,The Places in Between,eng,3.88,11445,11934,1274,,British,Adult,historical,,5.271463414634146
425280101,Nora Roberts,2015,"Stars of Fortune (The Guardians Trilogy, #1)",eng,4.0,12822,18887,1597,,American,Adult,fantasy,,4.827571428571429
62123742,Justin Halpern,2012,I Suck at Girls,,3.79,12554,15653,1669,,American,Adult,romance,,4.530333333333333
486270645,Guy de Maupassant,1884,The Necklace and Other Short Stories,eng,3.94,11688,14366,369,,French,Young Adult,fantasy,,4.094285714285714
446694258,Michael Connelly,1999,Void Moon,eng,3.95,14090,16576,674,,American,Adult,thriller,,5.038157894736842
543895882,Rudyard Kipling,1897,Captains Courageous,eng,3.88,14823,16335,608,,British,Children,fantasy,,4.927173913043478
,John Sandford,1990,"Shadow Prey (Lucas Davenport, #2)",eng,3.99,14690,16688,575,,American,Adult,thriller,,5.038157894736842
1421501708,"Tsugumi Ohba, Takeshi Obata",2004,"Death Note, Vol. 3: Hard Run (Death Note, #3)",eng,4.42,18012,19155,619,,Japanese,Young Adult,fantasy,,4.094285714285714
,Lee Child,2012,"Deep Down (Jack Reacher, #16.5)",eng,3.87,9916,15452,701,,American,Children,thriller,,4.8025
1250003334,Anna Banks,2013,"Of Triton (The Syrena Legacy, #2)",eng,4.0,19216,20368,1834,,American,Young Adult,fantasy,,4.094285714285714
553807722,Dean Koontz,2010,What the Night Knows,eng,3.74,13873,16106,1571,,American,Adult,fantasy,,4.827571428571429
,Anthony  Ryan,2015,"Queen of Fire (Raven's Shadow, #3)",eng,3.64,11985,13913,915,,British,Young Adult,fantasy,,4.094285714285714
345418468,Stephen R. Donaldson,1979,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",,3.96,14549,16115,190,,American,Adult,fantasy,,4.827571428571429
679736395,William Styron,1990,Darkness Visible: A Memoir of Madness,,4.04,13396,15109,1118,,American,Adult,non-fiction,,4.607142857142857
1451657706,Vaddey Ratner,2012,In the Shadow of the Banyan,,4.04,12946,14443,2134,,American,Adult,historical,,5.271463414634146
374379939,Jack Gantos,2011,Dead End in Norvelt,eng,3.72,15877,16432,2996,,American,Children,mystery,,4.8025
1439147973,Jennifer Estep,2010,"Spider's Bite (Elemental Assassin, #1)",eng,3.87,24192,26324,1836,,American,Young Adult,fantasy,,4.094285714285714
486277909,Ralph Waldo Emerson,1844,Self-Reliance and Other Essays,eng,4.14,14484,14717,282,,American,Young Adult,non-fiction,,1.9625
380811960,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979,How to Talk So Kids Will Listen & Listen So Kids Will Talk,eng,4.24,10931,13966,1547,,American,Children,non-fiction,,8.556666666666667
879101369,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964,Fiddler on the Roof,eng,4.2,14049,14141,62,,American,Adult,romance,,4.530333333333333
1459245954,Sylvia Day,2013,"Afterburn (Jax & Gia, #1)",eng,3.97,17821,20104,1159,,American,Adult,romance,,4.530333333333333
385732953,Sydney Taylor,1951,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",eng,4.23,18383,19119,759,42.0,American,Children,historical,,4.238181818181818
525953183,Daniel Suarez,2014,Influx,eng,3.91,6938,12264,1133,,American,Adult,fantasy,,4.827571428571429
345396553,Terry Brooks,2000,"Ilse Witch (Voyage of the Jerle Shannara, #1)",eng,3.95,14386,15210,235,,American,Children,fantasy,,4.927173913043478
375701044,Katharine Graham,1997,Personal History,eng,4.13,13714,14328,750,,American,Adult,historical,,5.271463414634146
,Jane Harper,2017,"The Dry (Aaron Falk, #1)",eng,4.07,19843,27901,3682,,British,Adult,thriller,,5.038157894736842
312983271,"Janet Evanovich, Charlotte Hughes",1981,Full House (Full #1),eng,3.63,17813,18533,623,,American,Adult,romance,,4.530333333333333
806501901,"Kahlil Gibran, Anthony R. Ferris",1912,The Broken Wings,eng,3.93,5611,12435,1425,659.0,American,Adult,fantasy,,4.827571428571429
446554995,"Douglas Preston, Lincoln Child",2012,"Two Graves (Pendergast, #12)",,4.03,12164,15678,1478,,American,Children,fantasy,,4.927173913043478
62116851,Robin Hobb,2013,"Blood of Dragons (Rain Wild Chronicles, #4)",eng,4.12,12165,15410,887,,American,Young Adult,fantasy,,4.094285714285714
450837319,Cornelius Ryan,1974,A Bridge Too Far,eng,4.24,13676,14329,250,,Irish,Young Adult,historical,,4.66
60540745,Jerry Spinelli,2002,Loser,eng,3.72,15079,15678,1613,,American,Children,fiction,,2.99
752860550,Kate Mosse,2007,"Sepulchre (Languedoc, #2)",eng,3.73,13368,15790,1253,,British,Adult,fantasy,,4.827571428571429
61714313,Richard Kadrey,2010,"Kill the Dead (Sandman Slim, #2)",eng,4.06,13583,15924,816,,American,Adult,fantasy,,4.827571428571429
812992180,Rolf Potts,2002,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,eng,3.92,13128,14025,836,,American,Adult,non-fiction,,4.607142857142857
425247546,Laurell K. Hamilton,2012,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",eng,3.79,18225,20568,1620,,American,Adult,fantasy,,4.827571428571429
684804522,Ernest Hemingway,1985,The Garden of Eden,eng,3.74,12948,13852,887,,American,Adult,romance,,4.530333333333333
425219437,Maya Banks,2008,"Sweet Surrender (Sweet, #1)",eng,3.99,20856,22582,964,,American,Young Adult,romance,,4.6415094339622645
345418476,Stephen R. Donaldson,1982,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",eng,3.96,13812,15334,136,,American,Adult,fantasy,,4.827571428571429
836217691,Bill Watterson,1994,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,eng,4.71,14113,15729,289,,American,Children,fantasy,,4.927173913043478
,Matthew Mather,2013,CyberStorm,eng,3.75,6028,14279,1273,,Canadian,Adult,fantasy,,4.827571428571429
743406567,Chuck Klosterman,2001,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,eng,3.8,11376,11665,532,,American,Adult,non-fiction,,4.607142857142857
886775981,Tad Williams,1993,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",eng,4.18,13830,15138,154,,American,Young Adult,fantasy,,4.094285714285714
307589676,"Nujood Ali, Delphine Minoui, Linda Coverdale",2009,"I Am Nujood, Age 10 and Divorced",eng,3.79,13607,15351,2294,,French,Children,historical,,4.238181818181818
345376048,Anne Rice,1979,The Feast of All Saints,eng,3.83,15221,16011,364,,American,Adult,fantasy,,4.827571428571429
571199976,David Auburn,2000,Proof,eng,4.01,13777,14029,297,,American,Young Adult,romance,,4.6415094339622645
441653049,"Robert A. Heinlein, Damon Knight",1967,"The Past Through Tomorrow (Future History, #1-21)",eng,4.15,13920,14323,111,,American,Adult,fantasy,,4.827571428571429
394720954,Robert A. Caro,2002,"Master of the Senate (The Years of Lyndon Johnson, #3)",eng,4.41,11411,11983,587,,American,Young Adult,historical,,4.66
,Dean Koontz,2015,"Saint Odd (Odd Thomas, #7)",eng,4.12,11714,14279,1704,,American,Adult,fantasy,,4.827571428571429
037581423X,Roald Dahl,1977,The Wonderful Story of Henry Sugar and Six More,eng,4.15,13419,16370,840,79.0,British,Children,fantasy,,4.927173913043478
802757693,Charlaine Harris,1990,"Real Murders (Aurora Teagarden, #1)",eng,3.66,18154,21752,1529,,American,Adult,fantasy,,4.827571428571429
399157212,Patricia Cornwell,2010,"Port Mortuary (Kay Scarpetta, #18)",eng,3.55,14765,17153,1498,,American,Adult,thriller,,5.038157894736842
449912450,Erich Maria Remarque,1945,Arch of Triumph: A Novel of a Man Without a Country,,4.4,11391,13380,313,,German,Adult,romance,,4.530333333333333
1563890976,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",1993,The Death of Superman,eng,3.89,12630,13287,303,,American,Children,fantasy,,4.927173913043478
1423160924,Rick Riordan,2016,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,4.37,22736,26621,3390,,American,Children,fantasy,,4.927173913043478
553295411,"Margaret Weis, Tracy Hickman",1991,"Fire Sea (The Death Gate Cycle, #3)",eng,4.05,14707,15554,183,286.0,American,Children,fantasy,,4.927173913043478
743236718,Andrew Solomon,2012,"Far from the Tree: Parents, Children, and the Search for Identity",eng,4.26,11879,13240,1875,,American,Children,non-fiction,,8.556666666666667
679826424,"Barbara Park, Denise Brunkus",1992,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",eng,3.9,16918,17517,1408,,American,Children,fantasy,,4.927173913043478
60882867,"Gabriel García Márquez, Gregory Rabassa",1975,The Autumn of the Patriarch,eng,3.84,10576,13673,711,,Spanish,Adult,historical,,5.271463414634146
7201788,Conn Iggulden,2008,"Bones of the Hills (Conqueror, #3)",eng,4.32,11461,13094,390,,British,Adult,fantasy,,4.827571428571429
307957241,Oliver Sacks,1995,Hallucinations,eng,3.85,11443,12886,1101,,British,Adult,non-fiction,,4.607142857142857
385344414,Karen Marie Moning,2015,"Burned (Fever, #7)",eng,4.12,17562,21149,2806,,American,Adult,fantasy,,4.827571428571429
,Edgar Allan Poe,1841,The Murders in the Rue Morgue,eng,3.92,15114,17180,594,,American,Adult,fantasy,,4.827571428571429
451458222,Guy Gavriel Kay,1984,The Summer Tree (The Fionavar Tapestry #1),eng,3.99,16187,17645,1003,,Canadian,Young Adult,fantasy,,4.094285714285714
64400964,"Maud Hart Lovelace, Lois Lenski",1940,"Betsy-Tacy (Betsy-Tacy, #1)",eng,4.07,18024,18558,877,9.0,American,Children,historical,,4.238181818181818
316014559,Sara Zarr,2008,Sweethearts,eng,3.64,16515,17151,1688,,American,Young Adult,romance,,4.6415094339622645
434017841,Lauren Groff,2008,The Monsters of Templeton,eng,3.58,13849,15878,2465,,American,Adult,fantasy,,4.827571428571429
425263150,Charlaine Harris,2014,"Midnight Crossroad (Midnight, Texas, #1)",eng,3.63,15029,19360,2985,,American,Adult,fantasy,,4.827571428571429
553584707,Diane Mott Davidson,1990,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",eng,3.85,15777,16506,718,,American,Adult,romance,,4.530333333333333
373210574,Julie Kagawa,2012,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",eng,4.05,21049,22483,2319,,American,Young Adult,fantasy,,4.094285714285714
743294386,Kathy Reichs,2008,"Devil Bones (Temperance Brennan, #11)",eng,3.89,18180,20410,1017,,American,Adult,thriller,,5.038157894736842
345412214,Mario Puzo,1996,The Last Don,eng,3.8,11327,12606,355,,American,Adult,thriller,,5.038157894736842
743453026,Kathy Reichs,2005,"Cross Bones (Temperance Brennan, #8)",,3.86,17850,20093,894,,American,Adult,thriller,,5.038157894736842
809015803,Gerda Weissmann Klein,1959,All But My Life: A Memoir,eng,4.28,13710,14111,893,,American,Young Adult,historical,,4.66
688143202,"Rudyard Kipling, Jerry Pinkney",1894,Rikki-Tikki-Tavi,,3.96,13851,18495,706,,British,Children,fantasy,,4.927173913043478
1401218377,"Grant Morrison, Frank Quitely",2009,"All-Star Superman, Vol. 2",eng,4.33,12420,12769,251,,American,Young Adult,fantasy,,4.094285714285714
553805444,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,eng,4.25,12119,15187,1349,,American,Adult,fantasy,,4.827571428571429
380820854,Julia Quinn,2003,"To Sir Phillip, With Love (Bridgertons, #5)",eng,3.89,21928,24143,1031,,American,Adult,romance,,4.530333333333333
1484148037,Nicole  Williams,2013,"Lost & Found (Lost & Found, #1)",eng,4.13,21272,23495,1511,,American,Young Adult,romance,,4.6415094339622645
689839103,Margaret Peterson Haddix,2003,"Among the Barons (Shadow Children, #4)",eng,4.08,17495,18050,631,,American,Children,fantasy,,4.927173913043478
803740816,"Kimberly Brubaker Bradley, مرضیه ورشوساز",2015,The War that Saved My Life (The War That Saved My Life #1),eng,4.43,18782,20658,3796,,American,Children,historical,,4.238181818181818
439568420,R.L. Stine,1992,"Say Cheese and Die! (Goosebumps, #4)",eng,3.72,15540,16764,579,,American,Children,fantasy,,4.927173913043478
60837640,Meg Cabot,2007,Jinx,eng,3.72,21745,23372,1332,,American,Children,fantasy,,4.927173913043478
141181737,"Thomas Mann, Joachim Neugroschel",1911,Death in Venice and Other Tales,eng,3.87,11873,15874,607,,German,Adult,romance,,4.530333333333333
045147516X,J.R. Ward,2016,"The Beast (Black Dagger Brotherhood, #14)",eng,4.45,13243,17886,2362,,American,Adult,fantasy,,4.827571428571429
425193942,Dorothea Benton Frank,1999,"Sullivan's Island (Lowcountry Tales, #1)",eng,4.02,13081,14224,625,,American,Adult,romance,,4.530333333333333
1892213753,"CLAMP, Anita Sengupta",1998,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",eng,4.34,12151,12363,55,,American,Children,fantasy,,4.927173913043478
446611913,Nelson DeMille,2002,Up Country,,3.99,12902,14022,671,,American,Adult,thriller,,5.038157894736842
,Ilona Andrews,2012,"Gunmetal Magic (Kate Daniels, #5.5)",eng,4.28,21396,24386,1590,,American,Adult,fantasy,,4.827571428571429
,Joe Abercrombie,2015,"Half a War (Shattered Sea, #3)",eng,4.01,10629,13975,1238,,British,Young Adult,fantasy,,4.094285714285714
694006513,Bruce Degen,1982,Jamberry,,4.17,15478,15786,399,,American,Children,fantasy,,4.927173913043478
385670516,Kelley Armstrong,2009,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,4.47,14473,14657,224,,Canadian,Young Adult,fantasy,,4.094285714285714
812570812,Elizabeth Haydon,1999,"Rhapsody: Child of Blood (Symphony of Ages, #1)",eng,3.95,16329,16962,497,,American,Young Adult,fantasy,,4.094285714285714
553278118,Erich Segal,1988,Doctors,eng,4.0,11331,11736,414,,American,Young Adult,romance,,4.6415094339622645
1566562937,"Amin Maalouf, Russell Harris",1988,Samarkand,eng,4.2,7600,13959,1116,,French,Young Adult,historical,,4.66
399156879,J.D. Robb,2010,"Indulgence in Death (In Death, #31)",eng,4.32,16464,18990,834,,American,Adult,fantasy,,4.827571428571429
451226801,Jen Lancaster,2009,Pretty in Plaid,eng,3.88,14860,15510,1089,,American,Adult,non-fiction,,4.607142857142857
875421180,Scott Cunningham,1988,Wicca: A Guide for the Solitary Practitioner,eng,4.01,12264,12770,410,,American,Adult,fantasy,,4.607142857142857
141185465,"Arthur Miller, Christopher Bigsby",1947,All My Sons,eng,3.87,15337,16124,499,,American,Young Adult,historical,,4.66
688040454,John Steptoe,1986,Mufaro's Beautiful Daughters: An African Tale,eng,4.32,16479,16695,697,,American,Children,fantasy,,4.927173913043478
380818612,Lois McMaster Bujold,2003,"Paladin of Souls (World of the Five Gods, #2)",eng,4.13,15855,17377,884,,American,Adult,fantasy,,4.827571428571429
743422007,Kurt Vonnegut Jr.,1999,"God Bless You, Dr. Kevorkian",eng,3.83,11543,12640,612,22.0,American,Young Adult,fantasy,,4.094285714285714
1416551050,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,3.94,13310,14009,1690,,American,Adult,non-fiction,,4.607142857142857
618007016,David Wiesner,2001,The Three Pigs,eng,4.15,16295,16385,1749,,American,Children,fantasy,,4.927173913043478
1400078393,Martin E.P. Seligman,1990,Learned Optimism: How to Change Your Mind and Your Life,eng,3.98,11310,12096,540,,American,Adult,non-fiction,,4.607142857142857
64440192,"Peggy Parish, Barbara Siebel Thomas",1966,Amelia Bedelia and the Surprise Shower,eng,4.27,14438,14509,107,,American,Children,classics,,4.46
689851324,Cynthia Voigt,1981,"Homecoming (Tillerman Cycle, #1)",eng,3.92,17023,18107,1077,,American,Children,classics,,4.46
440240972,Karen Marie Moning,2005,"Spell of the Highlander (Highlander, #7)",eng,4.27,21143,22662,850,,American,Adult,fantasy,,4.827571428571429
553563696,"Margaret Weis, Tracy Hickman",1993,"The Hand of Chaos (The Death Gate Cycle, #5)",eng,4.05,14911,15595,118,,American,Adult,fantasy,,4.827571428571429
440225442,Harlan Coben,1998,One False Move (Myron Bolitar #5),eng,4.07,13599,15979,689,,American,Adult,romance,,4.530333333333333
380000830,Roger Zelazny,1972,The Guns of Avalon (The Chronicles of Amber #2),eng,4.16,15131,16220,384,,American,Adult,fantasy,,4.827571428571429
